UserID,DeviceType,UsageHoursPerDay,EnergyConsumption,UserPreferences,MalfunctionIncidents,DeviceAgeMonths,SmartHomeEfficiency
271,Security System,5.42772151960972,3.603666105396989,0,2,44,0
272,Lights,23.44918404808825,6.072923099881524,0,3,46,0
273,Lights,15.671660560872674,3.1888129304736585,0,4,13,0
274,Smart Speaker,22.461781196814616,9.107254044237395,1,1,25,1
275,Security System,7.629560275284629,8.716964584747785,1,2,41,0
276,Security System,18.87443645542691,5.6264943277686434,0,2,46,0
277,Camera,18.49767813129144,3.3155092622655697,1,3,1,1
278,Security System,16.753907818863727,3.004557788271486,0,3,9,0
279,Security System,23.19251591876981,0.4308381475800886,0,3,4,0
280,Security System,9.748550398498416,8.176626425150422,0,0,28,0
281,Thermostat,3.5718571043592964,4.558793809086179,0,1,12,0
282,Camera,16.28515819223543,3.318815991162618,0,0,24,1
283,Lights,17.638780311214344,4.763992514477764,0,2,46,0
284,Smart Speaker,14.013923476282145,8.205506105501055,1,3,9,1
285,Lights,5.360220488634813,1.33368065630446,1,3,35,1
286,Camera,12.354714629229852,8.590794283594091,1,3,38,0
287,Smart Speaker,7.836458809374541,8.985337467572705,0,4,35,0
288,Camera,10.545463411917192,9.472408358835493,0,1,33,0
289,Security System,15.662636532349602,4.035131124984015,0,0,58,0
290,Smart Speaker,18.012546453234613,2.249689999972952,1,1,54,1
291,Security System,5.957280236181563,3.7990441028203152,0,3,53,0
292,Lights,10.025145975203404,3.3958297526908927,1,2,35,1
293,Lights,6.825296918303286,1.8439237337783148,0,4,46,0
294,Smart Speaker,5.1678429257539245,6.11194003400473,1,1,20,0
295,Smart Speaker,18.909599669902203,4.818579189035426,0,2,2,0
296,Camera,21.86743831926932,8.670439824007635,0,3,44,0
297,Camera,9.200456363587552,0.4178848467723767,1,3,26,1
298,Security System,18.15505472278352,6.47429248279575,1,3,42,0
299,Smart Speaker,21.57938930006366,7.653193897264455,1,3,13,1
300,Lights,20.38391894746044,7.618917034964239,0,4,30,0
301,Camera,4.796114630671809,8.872132274245699,1,4,52,0
302,Camera,22.97285921556399,7.317434054011991,1,1,32,1
303,Lights,9.351896350092368,9.285319610312191,0,3,36,0
304,Camera,8.472155537585154,3.3933003382268256,0,4,19,0
305,Security System,1.967136191027838,5.081773225840276,1,2,22,0
306,Smart Speaker,11.92508087146475,0.2393886665006177,0,4,1,0
307,Lights,3.0618199675618247,0.168880114302583,1,4,57,0
308,Smart Speaker,6.340685791794511,2.4772535424700477,1,1,11,1
309,Camera,7.948151611531112,1.097991251676944,1,4,26,1
310,Camera,19.50741860205457,2.676092542563961,0,2,48,0
311,Lights,21.07398328430357,1.8527286158311345,1,3,19,1
312,Security System,7.607958460344538,0.3823482459026176,1,0,19,1
313,Thermostat,20.679405849247487,9.10211104941989,0,1,12,0
314,Lights,20.64492702819009,0.181409000750026,1,2,3,1
315,Thermostat,18.469297334044526,7.387213228937146,1,1,55,0
316,Thermostat,3.947335179356766,1.6062640805032138,1,3,56,0
317,Security System,16.72258690216713,9.13107325779604,0,4,18,0
318,Thermostat,22.70806551764337,8.93867980193987,1,4,49,0
319,Thermostat,16.53970125102819,6.573621349055648,0,2,5,0
320,Security System,8.292995954034097,6.755118083025991,0,3,48,0
321,Thermostat,12.263613959624536,0.1528575054999165,1,0,24,1
322,Thermostat,15.67453851874976,9.85022850452466,1,0,14,1
323,Thermostat,12.498404605119834,8.790542775400562,0,4,51,0
324,Lights,3.3188941306777906,8.961551634727911,1,3,38,0
325,Lights,7.833505049322485,6.626520916803632,1,3,3,0
326,Lights,19.35630671801036,3.513390593679912,0,2,6,0
327,Security System,20.74332408324466,8.94712162599576,1,0,12,1
328,Camera,3.7265507688159,2.986017588696805,1,2,52,0
329,Thermostat,22.881088681370027,5.670844279087808,0,1,11,0
330,Thermostat,8.22733151944232,1.0873366262044355,1,3,39,1
331,Security System,16.064372860171922,9.227360738314228,0,0,59,0
332,Thermostat,18.167890929982008,1.493627531935012,0,2,26,0
333,Lights,19.58073651399026,2.326478376731032,1,4,1,1
334,Camera,22.72511800230936,5.625528165469328,0,1,16,0
335,Smart Speaker,7.853609378677331,7.664520702108517,1,2,48,0
336,Thermostat,20.67490168196153,6.23157792876936,1,4,49,0
337,Lights,3.5946422307508654,2.3981257367215463,0,0,47,0
338,Smart Speaker,17.06846129930943,0.1093361210221543,0,0,53,0
339,Camera,17.93647664357867,7.595790745043648,0,1,9,0
340,Smart Speaker,16.426496168231033,9.853552526519827,0,4,5,0
341,Lights,6.429396299176095,8.118139891030294,0,3,52,0
342,Smart Speaker,21.01651395485728,4.656045519750491,0,0,8,1
343,Security System,4.468173889204283,9.047295887851154,1,3,21,0
344,Smart Speaker,1.7604176007395247,4.157491963871665,1,3,33,1
345,Thermostat,17.360427279379934,5.296847434010329,0,2,39,0
346,Thermostat,11.67367930796924,4.823584697217264,1,2,43,1
347,Security System,20.453803469028887,4.531476339388697,0,0,20,1
348,Lights,9.509832814869084,7.774388616009666,0,3,58,0
349,Thermostat,4.454546829931251,5.315012181967971,1,2,53,0
350,Camera,20.15639152304194,3.235499508049639,1,4,45,1
351,Thermostat,13.399376343541684,2.655765859818936,0,4,22,0
352,Thermostat,4.94610112117334,0.4736984379775906,0,4,13,0
353,Lights,17.429023966781475,5.873632102642155,0,4,39,0
354,Smart Speaker,12.511170504503262,2.3766180124702387,1,3,11,1
355,Thermostat,14.701355082647517,1.5665258279621928,0,4,18,0
356,Security System,11.331110947854674,6.572916641894008,0,3,30,0
357,Smart Speaker,19.97466111972315,6.843971652433334,1,0,33,1
358,Camera,19.99472381855167,7.546333433350893,1,0,44,1
359,Lights,17.170637312873076,5.085411273752055,1,4,3,1
360,Camera,2.9769323688168634,8.951140591518477,0,4,58,0
361,Smart Speaker,20.213065754745617,9.369793258642456,0,4,1,0
362,Smart Speaker,16.268805042523383,8.092972303945645,1,0,36,1
363,Smart Speaker,16.88006790110104,6.392375471881054,0,2,6,0
364,Camera,9.030096749490983,3.106837440552768,0,0,37,0
365,Smart Speaker,21.163069569689657,9.83115472404019,1,4,29,1
366,Camera,17.54623260551915,2.8139480552001896,1,2,11,1
367,Smart Speaker,3.14587596343607,2.1063035277052675,0,2,52,0
368,Security System,10.082783808544823,4.4773257264871695,1,1,55,1
369,Smart Speaker,21.32993850606333,0.6627216500526457,1,3,13,1
370,Camera,1.6091224898884064,9.787095200250729,0,4,11,0
371,Thermostat,23.09329056158816,5.925492208522606,0,3,59,0
372,Smart Speaker,16.460320355509726,5.613825707475335,0,1,38,0
373,Thermostat,15.33733547461935,6.592383171007227,0,3,51,0
374,Security System,6.858142527467797,5.020534112994346,0,4,25,0
375,Lights,6.346607035370661,0.4174288192359616,0,1,15,0
376,Security System,22.638368157981997,6.161881759519928,1,3,53,0
377,Smart Speaker,7.509402674501884,7.190121381868663,1,0,13,1
378,Thermostat,18.72437447289649,4.225815700178126,1,2,42,1
379,Thermostat,9.73836225786636,7.59722616350481,0,1,33,0
380,Camera,3.772470663440544,2.347312863450364,0,0,13,0
381,Thermostat,0.7518094958409354,2.290638251555222,0,4,38,0
382,Camera,13.290047419858396,1.6980281781069824,0,2,53,0
383,Lights,23.43080223589992,3.7827481219127024,0,1,58,0
384,Smart Speaker,9.174700554516305,8.485419150351927,1,2,24,1
385,Camera,8.894019848836553,8.296329415275737,0,1,20,0
386,Lights,8.58615301946189,3.889959658838688,1,1,44,1
387,Thermostat,12.732780176664171,5.932275486204341,0,3,17,0
388,Thermostat,10.8556247604709,7.236081533101665,1,2,59,0
389,Lights,21.17799372808484,2.487947068817428,1,2,50,1
390,Thermostat,12.379738605502022,1.7645967503579962,1,0,24,1
391,Lights,12.432309197431367,9.72375033280188,1,4,26,1
392,Camera,3.75173247593308,6.213817400775223,1,0,40,0
393,Camera,23.59437921139407,9.816015646153271,1,3,32,1
394,Lights,6.374362935417498,3.443784272609068,1,1,29,1
395,Camera,2.224055585300663,7.060013829743902,0,3,14,0
396,Camera,16.083936850917407,2.3037760017582536,0,3,37,0
397,Camera,14.491109698686508,2.685881695611738,1,0,22,1
398,Security System,10.255922868829524,5.167831000569278,0,1,34,0
399,Smart Speaker,10.421517496195934,3.2642194425299054,0,4,27,0
400,Thermostat,18.94900214459113,1.7594534820217864,1,3,28,1
401,Security System,5.099247042341753,2.702518949694328,0,4,57,0
402,Camera,19.775952995204907,0.4539091052120599,1,1,22,1
403,Lights,15.745557176532929,7.073793852627118,0,1,57,0
404,Camera,10.345789683818824,4.97195490515003,1,0,43,1
405,Smart Speaker,11.263672489720912,1.0330063574048036,0,2,58,0
406,Camera,6.531209368873252,1.7997705319720632,1,0,3,1
407,Lights,18.17468681837891,1.1150919273151758,0,4,22,0
408,Smart Speaker,12.552556444173792,6.164668801931177,0,0,58,0
409,Camera,8.040081754621324,1.0326825997636886,0,1,48,0
410,Smart Speaker,14.50717772038233,7.567395097048639,1,3,21,1
411,Thermostat,23.89975962320609,0.3030581012718726,1,2,16,1
412,Thermostat,10.728663571929015,2.568820301159332,0,1,9,0
413,Camera,22.13624791829756,8.91760009132988,0,3,13,0
414,Smart Speaker,8.607895738227304,7.213460049410235,1,4,10,1
415,Lights,1.7862186127371684,0.8223864959643085,0,4,49,0
416,Camera,5.299689499658078,8.22914843440328,0,4,57,0
417,Thermostat,10.339335868200578,4.981047703248027,1,0,21,1
418,Thermostat,5.661420821972372,8.48315196897141,1,4,49,0
419,Camera,0.5053353981290052,6.047323767058894,0,4,42,0
420,Smart Speaker,22.00253613706689,6.850147017125301,1,0,40,1
421,Thermostat,20.33116616392683,9.935665447917511,0,3,7,0
422,Smart Speaker,17.943867439943258,2.40012190464778,0,1,46,0
423,Thermostat,4.443642997681673,6.277061190137744,1,2,22,0
424,Thermostat,3.3285440409346725,4.657181761568244,0,4,18,0
425,Security System,2.088711612601004,0.4905743339346452,1,4,21,1
426,Thermostat,17.514685936163648,0.2432593508783638,1,4,51,1
427,Lights,22.326987076165302,1.280362920396801,0,0,50,0
428,Camera,10.61759179145637,6.526008231331626,1,0,14,1
429,Camera,3.299805791907132,5.714914570342582,0,0,10,0
430,Smart Speaker,12.541231287204504,5.578952655520902,1,2,33,1
431,Thermostat,8.697549825277807,0.4153819490297749,0,1,9,0
432,Lights,9.308385722224946,4.74609966396407,1,4,18,1
433,Smart Speaker,15.10126966765912,9.253765896641031,0,3,13,0
434,Security System,17.389875661661755,4.036159506175402,0,4,59,0
435,Smart Speaker,3.09918457351928,6.286732450905718,1,4,17,0
436,Smart Speaker,1.3363704239521952,7.820204888669121,0,4,23,0
437,Thermostat,23.866762113114294,7.860860263504687,0,4,25,0
438,Security System,5.969116199515468,5.240872815713186,0,1,54,0
439,Smart Speaker,1.7650173353487884,8.59372425948313,0,3,16,0
440,Lights,4.96207023375412,3.974643124301095,0,0,24,0
441,Lights,1.4155093891889092,8.898062826369504,0,3,31,0
442,Camera,9.707556023503534,2.478248947315899,1,4,11,1
443,Security System,19.35644193460612,2.8741424292066533,1,3,23,1
444,Security System,8.519244569306434,0.6258941795701108,1,4,41,1
445,Camera,10.938310061641614,7.9762601817686,1,3,39,0
446,Smart Speaker,16.37628917883481,4.2288468387037845,0,2,22,0
447,Security System,12.459010646642184,2.3682544777228505,0,3,33,0
448,Lights,20.74397362150112,2.394723748404139,1,0,41,1
449,Lights,20.85183836357528,9.023859418169408,0,0,42,0
450,Thermostat,0.7329013440421106,8.355774344564265,1,3,48,0
451,Security System,18.784088202355186,5.5799557650361145,0,3,53,0
452,Smart Speaker,11.327239605679337,6.199496924115639,0,1,18,0
453,Camera,23.73775272063608,4.795823148447881,1,3,14,1
454,Camera,11.855953783072726,3.977498774500208,0,0,28,1
455,Smart Speaker,23.69205471662499,9.16322112406148,1,2,11,1
456,Thermostat,18.23237998833481,1.3435657648509909,1,0,24,1
457,Camera,6.342214788412699,4.242623218190657,1,1,36,0
458,Security System,13.152282013243504,3.511162889079966,0,3,19,0
459,Thermostat,23.81518752774669,5.031692130486369,0,2,13,0
460,Security System,20.651969282170207,4.630555557997233,1,0,33,1
461,Lights,2.788122004093696,5.237006363345706,0,2,53,0
462,Thermostat,17.09974192503491,1.4851978745472416,1,4,19,1
463,Camera,8.621120267964107,5.180100864981443,1,0,47,1
464,Thermostat,0.6640831541881808,2.499946257483388,0,4,52,0
465,Thermostat,9.98180277213449,1.9248803549830933,1,2,32,1
466,Thermostat,6.016728910536825,0.7418587659832931,0,3,15,0
467,Thermostat,19.74342785723108,7.650260331685795,0,3,57,0
468,Security System,8.42726930787549,4.331675016479943,0,3,11,0
469,Lights,19.9468068079147,6.303772464786408,1,4,23,1
470,Smart Speaker,0.5140515626176898,7.303174098716959,1,3,59,0
471,Thermostat,7.7337500256138,6.82523498660418,0,1,5,0
472,Camera,6.167382536232406,4.757957118987855,0,0,56,0
473,Thermostat,5.988832985112358,3.9401954366221257,1,0,22,1
474,Camera,2.1023855644883733,3.822003105442571,0,2,42,0
475,Security System,4.897420354646791,6.436483089607558,0,4,18,0
476,Camera,13.555414892312069,4.9984641139245465,1,0,7,1
477,Smart Speaker,7.346985211686995,8.506409255086256,1,4,33,0
478,Lights,10.308777384734976,8.759549644834449,1,2,3,1
479,Camera,9.35637168815893,1.788547742264533,0,3,28,0
480,Camera,21.08376573749752,1.448713150302684,1,2,1,1
481,Lights,21.774526476747116,6.340969167756395,1,1,49,0
482,Smart Speaker,12.084488833912712,3.0821349058165666,1,3,47,1
483,Thermostat,8.258664832416704,0.2838501157744787,1,3,37,1
484,Camera,3.0098165440555453,8.897562426693256,1,3,22,0
485,Lights,22.904967665479237,2.346317595713702,1,2,48,1
486,Security System,1.91533320515699,9.29987845168951,1,1,44,0
487,Lights,7.49478152285459,7.202601063694711,0,4,19,0
488,Security System,7.504555727495098,7.650269550123695,1,2,14,0
489,Smart Speaker,8.029430224295051,2.094468808352288,0,0,3,1
490,Thermostat,4.360740816901618,2.418524813606448,0,0,19,0
491,Lights,18.904293626706885,5.260550762858251,1,2,33,1
492,Camera,3.3786997562007466,1.803788541233636,0,4,21,0
493,Smart Speaker,15.420306490099328,3.12377375756202,1,0,1,1
494,Lights,3.4103816275867103,3.2824785316832643,0,4,26,0
495,Camera,2.157587483434479,1.6803363392023647,1,3,10,1
496,Lights,21.871593336618098,2.1313100506120914,0,2,35,0
497,Security System,4.968026008489583,7.90666323588174,1,3,13,0
498,Lights,19.79937863215305,1.755238960017957,1,0,6,1
499,Lights,13.298825471017691,0.3817281792548326,0,4,43,0
500,Lights,2.329628210806086,6.33061393202649,0,3,6,0
501,Smart Speaker,22.953032498794585,9.762232881985256,1,0,35,1
502,Lights,6.303587424309474,3.379016764768902,0,1,16,0
503,Camera,20.70166561578625,1.274691461642898,1,3,41,1
504,Security System,4.467035135937258,5.746834521138554,0,1,8,0
505,Security System,20.567657730333543,9.072906689846898,1,1,59,0
506,Lights,0.8108771032744087,7.86221162030194,0,0,3,0
507,Smart Speaker,12.526840729382796,6.262907097285888,1,2,5,1
508,Smart Speaker,18.581900616406585,3.219059316415234,0,4,21,0
509,Camera,22.467694661080408,5.464613715434577,1,0,31,1
510,Lights,21.866250200852445,1.003323928912128,0,3,14,0
511,Security System,19.761184434369657,6.821559700378632,1,4,37,0
512,Smart Speaker,21.372496717040647,7.278450587086743,0,2,19,0
513,Lights,5.181662617171297,9.653813066808196,0,0,37,0
514,Smart Speaker,7.178330949225626,2.677933851576209,1,2,53,0
515,Smart Speaker,7.290760335644875,0.2827185485259241,0,3,20,0
516,Security System,9.360767378539922,5.501523797828791,0,0,52,0
517,Thermostat,9.743035754051936,7.097225993528463,1,3,2,1
518,Camera,13.297050129384877,7.925034011241581,1,4,57,0
519,Camera,4.257174439111372,2.018015436945625,1,4,7,1
520,Security System,16.74429659897075,2.6913534034665343,1,2,33,1
521,Smart Speaker,4.437813673655903,5.174650160146234,0,2,53,0
522,Lights,7.792249329456867,3.3729480187030187,0,4,50,0
523,Smart Speaker,12.32861056924462,8.619063717215706,0,1,42,0
524,Security System,19.21635319580172,4.790225522013331,1,4,6,1
525,Camera,17.87752698111009,8.01582857660983,0,0,7,0
526,Smart Speaker,15.670057375647271,5.848135628775302,0,3,44,0
527,Camera,4.160671623633999,7.753592402009408,1,4,18,0
528,Lights,13.355565621966075,3.3934625666502063,0,4,43,0
529,Camera,2.554992792297308,8.33102455711008,0,3,54,0
530,Camera,9.368034654721294,2.818265923955113,1,3,29,1
531,Thermostat,10.21763846181404,5.506378199232579,0,0,19,0
532,Thermostat,1.435568826975215,2.218670420421355,1,3,25,1
533,Thermostat,6.938720337544338,4.807712564099314,1,2,4,1
534,Camera,22.9577624807625,3.2499345741361614,0,4,51,0
535,Security System,22.910366283997703,2.7403639633084214,0,3,13,0
536,Camera,8.779685774934674,9.673151678477572,0,0,32,0
537,Security System,1.512852560285615,1.6847336443186334,1,3,27,1
538,Security System,4.708731074212267,7.894525790828213,1,4,51,0
539,Thermostat,9.717118145688191,9.843233098883829,0,1,34,0
540,Smart Speaker,22.7728229022769,0.2970246890267705,0,3,28,0
541,Lights,3.8181779931238458,7.0203713990167405,1,2,9,0
542,Thermostat,18.442622326202983,2.603826875007243,0,4,8,0
543,Thermostat,3.054039675305264,0.5008294608502141,0,0,21,0
544,Smart Speaker,23.559553068695006,4.088606831670645,1,4,46,1
545,Lights,9.467987729064673,9.358656320691663,0,1,30,0
546,Camera,18.71801166412782,0.2164744342332771,0,0,29,1
547,Camera,8.550890446061597,5.920068350104838,0,1,9,0
548,Thermostat,15.250218613232004,5.06382513809371,0,1,13,0
549,Lights,5.012377991390864,8.74650322727337,1,2,18,0
550,Thermostat,3.93149395347862,0.931616973754194,1,3,38,0
551,Security System,22.54450727985109,6.847107695877838,1,2,55,0
552,Thermostat,22.064711030754182,6.833086014489445,1,2,22,1
553,Thermostat,21.35552009500273,6.723892166936604,0,2,31,0
554,Camera,15.197686078914948,9.429111499856866,0,0,35,0
555,Camera,19.494302963582538,8.248566537168116,0,3,42,0
556,Camera,2.1223680174173105,0.5155299898107095,0,3,42,0
557,Security System,8.36754248443096,4.763720221974681,1,0,10,1
558,Camera,7.872023431793171,4.039735256393201,0,2,9,0
559,Lights,15.437665065886412,3.1704574887989407,0,2,31,0
560,Smart Speaker,8.865007676560051,4.568233579025563,1,1,44,1
561,Lights,3.989909368626499,3.903522430767177,1,1,56,0
562,Lights,14.516976272218278,4.380105608798787,1,4,40,1
563,Camera,19.63802213572341,9.79469246952556,0,1,24,0
564,Smart Speaker,9.47990211980937,0.9774664500208496,1,3,41,1
565,Smart Speaker,3.60831480481432,9.230085611403425,0,0,49,0
566,Smart Speaker,5.122172636851341,4.854343463363164,0,2,8,0
567,Security System,6.080857671480524,6.275048230445457,1,4,50,0
568,Camera,7.547593435371601,8.318811369515169,1,1,20,0
569,Smart Speaker,15.605684156898263,3.66858398857763,1,4,17,1
570,Security System,14.622218886636396,4.361176890070872,0,0,28,1
571,Thermostat,16.85787674682542,4.154232954759268,0,0,6,1
572,Thermostat,9.01879663649056,3.809837123104023,0,4,42,0
573,Security System,19.86394481917949,9.26274028430426,1,4,33,1
574,Security System,5.296060037160366,8.30640592281082,0,4,28,0
575,Camera,11.522457566676618,1.1790998996434634,0,2,53,0
576,Camera,19.32205995622361,1.1704211895232508,0,3,57,0
577,Thermostat,4.733728221716552,4.3359081970446125,0,1,1,0
578,Smart Speaker,3.0817831729083998,1.0767080296548095,1,1,41,0
579,Thermostat,21.26657324066776,6.229021643184084,0,1,52,0
580,Smart Speaker,8.558847074841104,1.522546911891166,1,4,35,1
581,Smart Speaker,16.570947935362252,5.2714953132713305,1,4,24,1
582,Camera,1.0956922002025542,0.1714774753368057,0,4,6,0
583,Lights,16.716101877622066,3.2343038492852028,0,2,7,0
584,Lights,7.928380821353807,6.804188164359289,1,2,9,0
585,Security System,1.809910059304881,4.891985508255699,0,2,37,0
586,Camera,14.83059989638075,9.784867911389982,1,2,16,1
587,Smart Speaker,6.158889677719571,8.753627581055486,0,0,34,0
588,Lights,9.58997018821918,3.654800712527197,0,2,35,0
589,Smart Speaker,2.3936490887330697,0.5503167605755186,1,2,35,1
590,Lights,3.958336400731215,8.471700371138686,0,2,20,0
591,Lights,7.502465034152328,9.121219672115249,1,1,58,0
592,Lights,2.609348263163693,8.224211194848465,1,1,23,0
593,Camera,21.90441722012841,1.3667044151056722,0,1,42,0
594,Thermostat,0.6421055148234929,9.979359830681648,1,3,54,0
595,Smart Speaker,11.87071514331132,2.659983793372461,0,0,35,1
596,Camera,3.396315266114959,7.269628636802864,0,4,47,0
597,Camera,7.73045860273179,9.089545275723644,0,2,46,0
598,Camera,22.26239965572924,2.4333024318740235,1,1,23,1
599,Camera,4.299822001938691,9.091759691302954,0,0,4,0
600,Camera,23.19705951338081,3.163867634029183,0,2,10,0
601,Security System,5.33616785925141,9.766490901602156,1,3,43,0
602,Smart Speaker,17.926803548970494,2.884474201766699,1,4,11,1
603,Camera,13.346915725086824,9.539014665102568,1,2,40,0
604,Smart Speaker,21.28525009852384,0.6300920438374815,1,4,55,1
605,Security System,13.518841504323577,7.121792915531149,0,2,55,0
606,Security System,13.062141650173254,5.367900224986337,0,3,9,0
607,Smart Speaker,5.093263008657397,4.830983063515033,0,0,40,0
608,Lights,4.406390008213981,2.312593711132816,0,4,12,0
609,Thermostat,22.037495051214584,7.08539831878727,1,4,17,1
610,Lights,8.2041976729758,1.9890139653184404,1,0,32,1
611,Lights,9.243932991628052,5.573133780249205,0,4,23,0
612,Lights,18.35585597306713,2.6071290940984837,1,1,15,1
613,Camera,8.462351836935973,9.560651659835424,1,0,51,1
614,Security System,22.873467496016566,0.383448818972963,1,3,28,1
615,Lights,17.841302571471807,2.077309973101242,1,2,52,1
616,Security System,14.53958720047537,2.4988750032357325,1,2,38,1
617,Smart Speaker,21.201036272801684,4.199271475101383,0,0,5,1
618,Thermostat,1.6657388462128446,2.4040293945135303,0,1,40,0
619,Smart Speaker,6.5409732664464055,4.964355993660974,1,3,18,1
620,Smart Speaker,11.428353854191384,8.737408680259536,1,2,53,0
621,Camera,5.833995677580744,7.149427871950791,0,2,21,0
622,Thermostat,17.98177190160057,5.841623607297599,0,1,15,0
623,Smart Speaker,22.10138872976254,0.9811314620285284,1,4,3,1
624,Smart Speaker,10.4585978183767,6.970521873053828,1,0,46,1
625,Thermostat,8.540116102629531,1.7475014146783048,1,1,26,1
626,Thermostat,23.096442205232808,7.88503712102081,0,1,15,0
627,Smart Speaker,10.95403217144721,2.5755619092505166,1,1,45,1
628,Thermostat,11.992637410558157,4.228782410376919,1,1,53,1
629,Smart Speaker,8.763772000034777,3.5696550029474867,1,4,20,1
630,Smart Speaker,21.87438911578525,8.602257755281082,1,3,59,0
631,Camera,13.870453857123492,1.3527901412627408,1,1,21,1
632,Lights,18.41110279876865,5.699884335609407,1,1,26,1
633,Smart Speaker,19.57745788124583,1.506409933486316,1,0,41,1
634,Security System,8.533452485055568,7.077478777708648,1,2,23,1
635,Lights,10.69181678602893,9.060273465165364,0,4,49,0
636,Lights,20.439086698547214,4.402615773285809,0,1,51,0
637,Lights,9.03650076438154,4.932113376623261,0,3,25,0
638,Camera,19.157475636118505,9.281486081179349,1,3,4,1
639,Smart Speaker,22.613319580499272,5.257814747628635,0,3,52,0
640,Camera,15.145443767098165,4.927224536690653,0,0,10,1
641,Smart Speaker,17.92824125511939,5.825458116772611,0,3,22,0
642,Camera,19.41978683296667,6.923374389993224,0,0,3,0
643,Camera,20.358431749071094,1.158145413361611,0,4,19,0
644,Security System,9.783753439634705,8.228994224641008,1,3,31,1
645,Camera,1.704691290635957,4.411499771787266,0,2,9,0
646,Thermostat,9.94409237406338,0.8162502479851068,1,1,29,1
647,Security System,16.33327139992611,7.88320842506231,1,4,37,0
648,Camera,11.08323406584863,3.831804719694094,0,2,46,0
649,Lights,18.100634045219365,1.093638201441034,1,4,7,1
650,Thermostat,8.8890870925136,6.37441249147818,0,3,53,0
651,Thermostat,15.416487315944694,8.813300398993052,1,4,38,0
652,Thermostat,4.880865414068403,8.888759743198465,1,4,24,0
653,Security System,18.11018176115649,9.580868400608834,0,4,8,0
654,Camera,13.323855267106108,8.690284051690211,1,0,34,1
655,Camera,5.295513130845114,0.1211951015202047,1,2,59,0
656,Lights,7.359912577198471,3.864387547492564,1,3,57,0
657,Lights,18.09230465167306,8.20357154106448,1,1,26,1
658,Thermostat,11.841129038045736,3.725904759384895,1,3,28,1
659,Lights,5.576738849237197,6.055330213159091,1,3,28,0
660,Security System,23.230872973701995,6.102537779007867,1,0,46,1
661,Camera,17.305437965696868,3.7137505099843486,1,0,54,1
662,Thermostat,22.99266856468521,9.054291880084747,0,4,7,0
663,Lights,10.536968565968063,5.081960619322564,1,3,3,1
664,Security System,11.66485800625543,4.701363638781258,0,2,52,0
665,Security System,21.60194758034795,9.975386082052768,0,0,22,0
666,Lights,12.83865949576654,4.985653604318904,1,0,55,1
667,Camera,17.12105442978318,1.8661426940929529,1,2,38,1
668,Lights,6.426062621144954,5.179387286348036,0,0,53,0
669,Thermostat,10.998072014512053,8.158765681647306,0,2,46,0
670,Lights,3.401071846543345,7.790917236292986,0,1,44,0
671,Security System,5.340530843108599,7.9069594745738625,1,2,18,0
672,Lights,0.5221702587893305,7.109435461579326,1,1,12,0
673,Camera,1.4227287137435154,2.616756507760213,1,4,31,1
674,Smart Speaker,23.46616984465784,8.634632449818291,0,4,39,0
675,Lights,6.195311835713914,8.945090307225025,1,0,5,1
676,Camera,16.087801673344046,2.022111696523636,1,2,44,1
677,Camera,20.21884292179087,1.3915108018587998,1,0,41,1
678,Security System,13.44052079205926,9.75848918903221,1,2,29,1
679,Camera,4.098895751972971,8.696407240138642,0,0,43,0
680,Camera,17.61073627739991,8.943037857378473,1,4,36,0
681,Camera,14.6059081373402,8.875126207781513,1,4,14,1
682,Camera,17.684388849663314,5.46269955793391,0,0,58,0
683,Thermostat,18.58904563714155,6.499377192991417,1,2,44,0
684,Thermostat,23.42214364059151,5.499092236123052,0,3,18,0
685,Security System,13.978737080627685,0.6069428569842578,0,2,7,0
686,Lights,8.528566148229142,7.480480544992449,1,0,23,1
687,Camera,15.73891708715557,5.102787130025215,0,2,33,0
688,Lights,2.108356667201714,6.512319840423275,1,1,59,0
689,Lights,21.58883698055728,5.076134069257799,0,2,45,0
690,Security System,3.3054537664476245,4.968932090992314,0,4,16,0
691,Camera,8.204306690316729,1.8007121838298916,1,4,37,1
692,Camera,19.67001644471384,2.859265779897375,0,1,51,0
693,Smart Speaker,14.536840890771728,1.6726416502451624,1,2,25,1
694,Lights,9.75043472651989,2.0370963266908904,1,3,9,1
695,Lights,11.625737995313004,9.732476066161018,1,2,55,0
696,Thermostat,20.58186374025124,1.615823113144765,1,4,28,1
697,Smart Speaker,8.490103072407464,2.765777200621556,0,4,9,0
698,Thermostat,20.936767593086024,5.946837611611991,1,0,12,1
699,Thermostat,2.57115912795225,6.140767904742754,0,4,18,0
700,Thermostat,18.754763274402823,1.624343884463908,1,0,27,1
701,Security System,20.417369376786304,7.957802515273602,0,4,26,0
702,Security System,4.772714841677461,7.873508392336967,0,4,56,0
703,Thermostat,10.61314351074671,2.4494452716185218,0,3,26,0
704,Smart Speaker,4.389244704595907,2.957796396487059,0,0,10,0
705,Lights,17.105197031364117,9.38607986804902,1,0,58,1
706,Smart Speaker,13.080672549448934,8.274147315196833,1,4,17,1
707,Camera,15.430098647645544,7.008190627318986,0,0,51,0
708,Security System,5.117443723470962,0.9141088929549452,0,4,32,0
709,Lights,5.476027758231859,4.240814400935499,1,4,24,1
710,Lights,1.4751871494827995,5.637088533560587,0,2,43,0
711,Camera,8.068587077099648,1.955371751039392,0,0,48,0
712,Camera,13.653999541341362,4.537443162871423,1,1,8,1
